"order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","customer_name","customer_segment","product_name","product_category","product_subcategory","product_manufacturer"
"CA-2018-145443","712","2018-08-10 00:00:00","Richmond","Indiana","Central","United States","47374","2018-08-15 00:00:00","Second Class","7437","1698","5","0","83","0.47","177","Steve Chapman","Corporate","Xerox 1906","Office Supplies","Paper","Xerox"
"CA-2018-145506","519","2018-06-03 00:00:00","Spokane","Washington","West","United States","99207","2018-06-07 00:00:00","Standard Class","7438","575","9","0","5","0.04","136","Meg O'Connel","Home Office","Eldon Gobal File Keepers","Office Supplies","Storage","Eldon"
"CA-2018-145653","184","2018-09-01 00:00:00","Detroit","Michigan","Central","United States","48205","2018-09-01 00:00:00","Same Day","7439","791","7","0","135","0.27","498","Cynthia Arntzen","Consumer","Harbour Creations 67200 Series Stacking Chairs","Furniture","Chairs","Other"
"CA-2018-145660","509","2018-12-01 00:00:00","Marion","Ohio","East","United States","43302","2018-12-03 00:00:00","First Class","7440","1046","2","0.2","2","0.23","8","Matthew Grinstein","Home Office","Magna Visual Magnetic Picture Hangers","Furniture","Furnishings","Other"
"CA-2018-145702","5","2018-05-19 00:00:00","Knoxville","Tennessee","South","United States","37918","2018-05-24 00:00:00","Second Class","7441","1745","7","0.2","10","0.36","28","Adam Hart","Corporate","Xerox 1949","Office Supplies","Paper","Xerox"
"CA-2018-145702","5","2018-05-19 00:00:00","Knoxville","Tennessee","South","United States","37918","2018-05-24 00:00:00","Second Class","7442","1209","3","0.2","-35","-0.11","314","Adam Hart","Corporate","Office Star - Mesh Screen back chair with Vinyl seat","Furniture","Chairs","Office Star"
"CA-2018-145737","11","2018-09-15 00:00:00","Lebanon","Tennessee","South","United States","37087","2018-09-20 00:00:00","Standard Class","7443","1684","5","0.2","59","0.36","164","Alan Barnes","Consumer","Xerox 1893","Office Supplies","Paper","Xerox"
"CA-2018-145765","121","2018-05-28 00:00:00","Phoenix","Arizona","West","United States","85023","2018-06-02 00:00:00","Standard Class","7444","1836","3","0.2","5","0.35","16","Candace McMahon","Corporate","Xerox 230","Office Supplies","Paper","Xerox"
"CA-2018-145765","121","2018-05-28 00:00:00","Phoenix","Arizona","West","United States","85023","2018-06-02 00:00:00","Standard Class","7445","1245","5","0.2","20","0.1","196","Candace McMahon","Corporate","Panasonic KX TS208W Corded phone","Technology","Phones","Panasonic"
"CA-2018-145765","121","2018-05-28 00:00:00","Phoenix","Arizona","West","United States","85023","2018-06-02 00:00:00","Standard Class","7446","1014","4","0.2","54","0.2","272","Candace McMahon","Corporate","Logitech Gaming G510s - Keyboard","Technology","Accessories","Logitech"
"CA-2018-145772","675","2018-06-03 00:00:00","Los Angeles","California","West","United States","90036","2018-06-07 00:00:00","Standard Class","7447","1596","1","0.2","1","0.33","4","Saphhira Shifley","Corporate","UniKeep View Case Binders","Office Supplies","Binders","Other"
"CA-2018-145772","675","2018-06-03 00:00:00","Los Angeles","California","West","United States","90036","2018-06-07 00:00:00","Standard Class","7448","1743","2","0","5","0.45","12","Saphhira Shifley","Corporate","Xerox 1947","Office Supplies","Paper","Xerox"
"CA-2018-145772","675","2018-06-03 00:00:00","Los Angeles","California","West","United States","90036","2018-06-07 00:00:00","Standard Class","7449","966","5","0","9","0.19","45","Saphhira Shifley","Corporate","Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","Kingston"
"CA-2018-145779","240","2018-05-06 00:00:00","Tucson","Arizona","West","United States","85705","2018-05-10 00:00:00","Standard Class","7450","1673","4","0.2","27","0.33","84","Doug Bickford","Consumer","Xerox 1883","Office Supplies","Paper","Xerox"
"CA-2018-145807","677","2018-02-09 00:00:00","Los Angeles","California","West","United States","90032","2018-02-13 00:00:00","Standard Class","7451","1444","5","0","18","0.05","355","Sarah Bern","Consumer","Sensible Storage WireTech Storage Systems","Office Supplies","Storage","Other"
"CA-2018-145877","6","2018-04-01 00:00:00","Springfield","Missouri","Central","United States","65807","2018-04-04 00:00:00","Second Class","7452","1501","5","0","13","0.47","28","Adam Shillingsburg","Consumer","Staple envelope","Office Supplies","Envelopes","Staple envelope"
"CA-2018-145877","6","2018-04-01 00:00:00","Springfield","Missouri","Central","United States","65807","2018-04-04 00:00:00","Second Class","7453","790","6","0","24","0.25","94","Adam Shillingsburg","Consumer","Hanging Personal Folder File","Office Supplies","Storage","Other"
"CA-2018-145884","676","2018-10-21 00:00:00","Muskogee","Oklahoma","Central","United States","74403","2018-10-21 00:00:00","Same Day","7454","312","1","0","63","0.24","262","Sara Luxemburg","Home Office","Bevis Boat-Shaped Conference Table","Furniture","Tables","Bevis"
"CA-2018-145884","676","2018-10-21 00:00:00","Muskogee","Oklahoma","Central","United States","74403","2018-10-21 00:00:00","Same Day","7455","1299","8","0","374","0.26","1440","Sara Luxemburg","Home Office","Polycom VVX 310 VoIP phone","Technology","Phones","Polycom"
"CA-2018-146024","717","2018-03-02 00:00:00","Dallas","Texas","Central","United States","75081","2018-03-08 00:00:00","Standard Class","7456","1504","4","0.2","-1","-0.2","7","Stewart Carmichael","Corporate","Staple remover","Office Supplies","Supplies","Staple remover"
"CA-2018-146024","717","2018-03-02 00:00:00","Dallas","Texas","Central","United States","75081","2018-03-08 00:00:00","Standard Class","7457","1647","7","0.8","-20","-1.65","12","Stewart Carmichael","Corporate","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","Wilson Jones"
"CA-2018-146031","295","2018-07-29 00:00:00","Troy","New York","East","United States","12180","2018-08-01 00:00:00","Second Class","7458","1416","9","0","22","0.37","60","Gary McGarr","Consumer","Sanford Liquid Accent Highlighters","Office Supplies","Art","Sanford"
"CA-2018-146136","61","2018-09-03 00:00:00","Palm Coast","Florida","South","United States","32137","2018-09-07 00:00:00","Standard Class","7459","6","4","0.2","9","0.36","24","Arthur Prichep","Consumer","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","Other"
"CA-2018-146164","145","2018-12-22 00:00:00","Rochester","Minnesota","Central","United States","55901","2018-12-26 00:00:00","Standard Class","7460","1267","2","0","8","0.25","31","Charlotte Melton","Consumer","Personal File Boxes with Fold-Down Carry Handle","Office Supplies","Storage","Other"
"CA-2018-146164","145","2018-12-22 00:00:00","Rochester","Minnesota","Central","United States","55901","2018-12-26 00:00:00","Standard Class","7461","1201","2","0","97","0.16","608","Charlotte Melton","Consumer","Office Impressions End Table, 20-1/2""H x 24""W x 20""D","Furniture","Tables","Office Impressions"
"CA-2018-146185","142","2018-09-15 00:00:00","Houston","Texas","Central","United States","77095","2018-09-19 00:00:00","Standard Class","7462","1319","2","0.2","8","0.26","32","Charles Crestani","Consumer","Prismacolor Color Pencil Set","Office Supplies","Art","Other"
"CA-2018-146192","115","2018-04-22 00:00:00","Columbus","Georgia","South","United States","31907","2018-04-26 00:00:00","Standard Class","7463","1553","3","0","88","0.13","675","Bruce Degenhardt","Consumer","Tennsco Double-Tier Lockers","Office Supplies","Storage","Tennsco"
"CA-2018-146269","496","2018-10-06 00:00:00","Chicago","Illinois","Central","United States","60623","2018-10-06 00:00:00","Same Day","7464","1508","2","0.2","1","0.06","19","Mark Hamilton","Consumer","Staples in misc. colors","Office Supplies","Art","Staples in misc. colors"
"CA-2018-146269","496","2018-10-06 00:00:00","Chicago","Illinois","Central","United States","60623","2018-10-06 00:00:00","Same Day","7465","100","2","0.2","33","0.11","290","Mark Hamilton","Consumer","Adjustable Depth Letter/Legal Cart","Office Supplies","Storage","Other"
"CA-2018-146346","662","2018-06-17 00:00:00","Commerce City","Colorado","West","United States","80022","2018-06-20 00:00:00","First Class","7466","419","3","0.2","-33","-0.23","146","Ryan Akin","Consumer","Carina Media Storage Towers in Natural & Black","Office Supplies","Storage","Carina"
"CA-2018-146360","686","2018-04-23 00:00:00","Lawrence","Indiana","Central","United States","46226","2018-04-25 00:00:00","Second Class","7467","1580","6","0","56","0.36","155","Sean Christensen","Consumer","TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem","Technology","Accessories","Other"
"CA-2018-146367","323","2018-08-04 00:00:00","Carrollton","Texas","Central","United States","75007","2018-08-08 00:00:00","Standard Class","7468","239","3","0.8","-6","-1.7","3","Harry Marie","Corporate","Avery Durable Poly Binders","Office Supplies","Binders","Avery"
"CA-2018-146458","628","2018-11-19 00:00:00","Springfield","Virginia","South","United States","22153","2018-11-22 00:00:00","Second Class","7469","1166","7","0","7","0.29","23","Richard Bierner","Consumer","Newell 349","Office Supplies","Art","Newell"
"CA-2018-146493","186","2018-06-01 00:00:00","Fremont","Nebraska","Central","United States","68025","2018-06-05 00:00:00","Standard Class","7470","711","5","0","26","0.48","54","Cynthia Voltz","Corporate","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies","Binders","GBC"
"CA-2018-146535","285","2018-11-24 00:00:00","Richmond","Kentucky","South","United States","40475","2018-11-30 00:00:00","Standard Class","7471","237","1","0","1","0.49","3","Frank Merwin","Home Office","Avery Durable Binders","Office Supplies","Binders","Avery"
"CA-2018-146535","285","2018-11-24 00:00:00","Richmond","Kentucky","South","United States","40475","2018-11-30 00:00:00","Standard Class","7472","907","12","0","375","0.26","1444","Frank Merwin","Home Office","Iceberg Mobile Mega Data/Printer Cart","Office Supplies","Storage","Iceberg"
"CA-2018-146626","79","2018-12-29 00:00:00","Anaheim","California","West","United States","92804","2019-01-05 00:00:00","Standard Class","7473","1183","8","0","37","0.37","101","Ben Peterman","Corporate","Nu-Dell Executive Frame","Furniture","Furnishings","Nu-Dell"
"CA-2018-146724","334","2018-11-20 00:00:00","Lakeville","Minnesota","Central","United States","55044","2018-11-27 00:00:00","Standard Class","7474","1421","10","0","10","0.44","22","Hunter Glantz","Consumer","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow","Office Supplies","Art","Sanford"
"CA-2018-146780","186","2018-12-25 00:00:00","New York City","New York","East","United States","10035","2018-12-30 00:00:00","Standard Class","7475","1047","2","0","11","0.26","42","Cynthia Voltz","Corporate","Magnifier Swing Arm Lamp","Furniture","Furnishings","Other"
"CA-2018-146920","686","2018-08-28 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-01 00:00:00","Standard Class","7476","1839","6","0.2","8","0.31","25","Sean Christensen","Consumer","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies","Paper","Xerox"
"CA-2018-146920","686","2018-08-28 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-01 00:00:00","Standard Class","7477","880","5","0.2","9","0.35","27","Sean Christensen","Consumer","HP Office Paper (20Lb. and 87 Bright)","Office Supplies","Paper","HP"
"CA-2018-146983","14","2018-09-02 00:00:00","Henderson","Kentucky","South","United States","42420","2018-09-06 00:00:00","Standard Class","7478","682","3","0","757","0.48","1578","Alan Hwang","Consumer","GBC DocuBind 300 Electric Binding Machine","Office Supplies","Binders","GBC"
"CA-2018-147032","452","2018-07-31 00:00:00","Wilmington","Delaware","East","United States","19805","2018-08-04 00:00:00","Standard Class","7479","337","3","0","5","0.49","11","Laurel Beltran","Home Office","Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","Office Supplies","Binders","Avery"
"CA-2018-147032","452","2018-07-31 00:00:00","Wilmington","Delaware","East","United States","19805","2018-08-04 00:00:00","Standard Class","7480","262","1","0","6","0.48","12","Laurel Beltran","Home Office","Avery Personal Creations Heavyweight Cards","Office Supplies","Paper","Avery"
"CA-2018-147032","452","2018-07-31 00:00:00","Wilmington","Delaware","East","United States","19805","2018-08-04 00:00:00","Standard Class","7481","649","5","0","391","0.46","850","Laurel Beltran","Home Office","Fellowes PB200 Plastic Comb Binding Machine","Office Supplies","Binders","Fellowes"
"CA-2018-147039","21","2018-06-29 00:00:00","Minneapolis","Minnesota","Central","United States","55407","2018-07-04 00:00:00","Standard Class","7482","236","2","0","6","0.5","12","Alex Avila","Consumer","Avery Binding System Hidden Tab Executive Style Index Sets","Office Supplies","Binders","Avery"
"CA-2018-147039","21","2018-06-29 00:00:00","Minneapolis","Minnesota","Central","United States","55407","2018-07-04 00:00:00","Standard Class","7483","285","3","0","91","0.25","363","Alex Avila","Consumer","Belkin 325VA UPS Surge Protector, 6'","Office Supplies","Appliances","Belkin"
"CA-2018-147144","488","2018-03-26 00:00:00","Seattle","Washington","West","United States","98105","2018-03-28 00:00:00","First Class","7484","353","1","0","6","0.3","20","Maria Zettner","Home Office","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","Office Supplies","Art","Boston"
"CA-2018-147207","775","2018-01-02 00:00:00","El Paso","Texas","Central","United States","79907","2018-01-04 00:00:00","Second Class","7485","859","2","0.8","-14","-2.5","5","Trudy Schmidt","Consumer","Hoover Commercial SteamVac","Office Supplies","Appliances","Hoover"
"CA-2018-147207","775","2018-01-02 00:00:00","El Paso","Texas","Central","United States","79907","2018-01-04 00:00:00","Second Class","7486","1133","2","0.2","4","0.13","32","Trudy Schmidt","Consumer","Newell 319","Office Supplies","Art","Newell"
"CA-2018-147207","775","2018-01-02 00:00:00","El Paso","Texas","Central","United States","79907","2018-01-04 00:00:00","Second Class","7487","533","3","0.2","28","0.08","372","Trudy Schmidt","Consumer","Dual Level, Single-Width Filing Carts","Office Supplies","Storage","Other"
"CA-2018-147207","775","2018-01-02 00:00:00","El Paso","Texas","Central","United States","79907","2018-01-04 00:00:00","Second Class","7488","313","5","0.3","-170","-0.19","913","Trudy Schmidt","Consumer","Bevis Oval Conference Table, Walnut","Furniture","Tables","Bevis"
"CA-2018-147228","688","2018-09-09 00:00:00","Columbia","Tennessee","South","United States","38401","2018-09-14 00:00:00","Standard Class","7489","1504","3","0.2","-2","-0.23","9","Sean O'Donnell","Consumer","Staple remover","Office Supplies","Supplies","Staple remover"
"CA-2018-147228","688","2018-09-09 00:00:00","Columbia","Tennessee","South","United States","38401","2018-09-14 00:00:00","Standard Class","7490","592","3","0.2","4","0.3","14","Sean O'Donnell","Consumer","Eldon Wave Desk Accessories","Furniture","Furnishings","Eldon"
"CA-2018-147228","688","2018-09-09 00:00:00","Columbia","Tennessee","South","United States","38401","2018-09-14 00:00:00","Standard Class","7491","1678","4","0.2","62","0.35","178","Sean O'Donnell","Consumer","Xerox 1888","Office Supplies","Paper","Xerox"
"CA-2018-147228","688","2018-09-09 00:00:00","Columbia","Tennessee","South","United States","38401","2018-09-14 00:00:00","Standard Class","7492","662","2","0.2","-3","-0.01","258","Sean O'Donnell","Consumer","Fellowes Super Stor/Drawer Files","Office Supplies","Storage","Fellowes"
"CA-2018-147277","246","2018-10-20 00:00:00","Akron","Ohio","East","United States","44312","2018-10-24 00:00:00","Standard Class","7493","428","2","0.4","-76","-0.27","284","Ed Braxton","Corporate","Chromcraft Rectangular Conference Tables","Furniture","Tables","Chromcraft"
"CA-2018-147277","246","2018-10-20 00:00:00","Akron","Ohio","East","United States","44312","2018-10-24 00:00:00","Standard Class","7494","514","2","0.2","67","0.1","665","Ed Braxton","Corporate","Deluxe Rollaway Locking File with Drawer","Office Supplies","Storage","Other"
"CA-2018-147291","515","2018-03-11 00:00:00","Detroit","Michigan","Central","United States","48227","2018-03-17 00:00:00","Standard Class","7495","686","4","0","421","0.47","896","Max Jones","Consumer","GBC DocuBind TL200 Manual Binding Machine","Office Supplies","Binders","GBC"
"CA-2018-147333","436","2018-12-14 00:00:00","Fayetteville","Arkansas","South","United States","72701","2018-12-20 00:00:00","Standard Class","7496","966","5","0","9","0.19","45","Kelly Lampkin","Corporate","Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","Kingston"
"CA-2018-147333","436","2018-12-14 00:00:00","Fayetteville","Arkansas","South","United States","72701","2018-12-20 00:00:00","Standard Class","7497","1096","4","0","70","0.44","160","Kelly Lampkin","Corporate","Microsoft Sculpt Comfort Mouse","Technology","Accessories","Microsoft"
"CA-2018-147354","420","2018-03-09 00:00:00","Los Angeles","California","West","United States","90008","2018-03-13 00:00:00","Standard Class","7498","535","5","0.2","10","0.31","31","Karl Braun","Consumer","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","Binders","DXL"
"CA-2018-147354","420","2018-03-09 00:00:00","Los Angeles","California","West","United States","90008","2018-03-13 00:00:00","Standard Class","7499","796","2","0.2","60","0.13","480","Karl Braun","Consumer","Hewlett Packard 310 Color Digital Copier","Technology","Copiers","Hewlett-Packard"
"CA-2018-147361","685","2018-09-09 00:00:00","Florence","South Carolina","South","United States","29501","2018-09-15 00:00:00","Standard Class","7500","1667","5","0","15","0.26","56","Sean Braxton","Corporate","X-Rack File for Hanging Folders","Office Supplies","Storage","Other"
"CA-2018-147361","685","2018-09-09 00:00:00","Florence","South Carolina","South","United States","29501","2018-09-15 00:00:00","Standard Class","7501","648","7","0","13","0.02","629","Sean Braxton","Corporate","Fellowes Officeware Wire Shelving","Office Supplies","Storage","Fellowes"
"CA-2018-147403","441","2018-09-10 00:00:00","Akron","Ohio","East","United States","44312","2018-09-13 00:00:00","First Class","7502","1698","3","0.2","29","0.34","85","Ken Heidel","Corporate","Xerox 1906","Office Supplies","Paper","Xerox"
"CA-2018-147410","276","2018-09-04 00:00:00","Santa Ana","California","West","United States","92704","2018-09-08 00:00:00","Standard Class","7503","15","2","0","105","0.25","421","Eva Jacobs","Consumer","24 Capacity Maxi Data Binder Racks, Pearl","Office Supplies","Storage","Other"
"CA-2018-147452","122","2018-09-30 00:00:00","Seattle","Washington","West","United States","98103","2018-10-03 00:00:00","First Class","7504","460","1","0","1","0.26","4","Cari Sayre","Corporate","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","Office Supplies","Appliances","Other"
"CA-2018-147452","122","2018-09-30 00:00:00","Seattle","Washington","West","United States","98103","2018-10-03 00:00:00","First Class","7505","96","2","0","6","0.49","12","Cari Sayre","Corporate","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies","Paper","Adams"
"CA-2018-147452","122","2018-09-30 00:00:00","Seattle","Washington","West","United States","98103","2018-10-03 00:00:00","First Class","7506","1672","3","0","82","0.49","168","Cari Sayre","Corporate","Xerox 1882","Office Supplies","Paper","Xerox"
"CA-2018-147550","427","2018-12-04 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-12-05 00:00:00","First Class","7507","393","3","0.2","3","0.24","11","Katrina Edelman","Corporate","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","Furniture","Furnishings","C-Line"
"CA-2018-147564","77","2018-10-02 00:00:00","New York City","New York","East","United States","10011","2018-10-06 00:00:00","Standard Class","7508","1699","4","0","23","0.47","49","Becky Pak","Consumer","Xerox 1907","Office Supplies","Paper","Xerox"
"CA-2018-147725","473","2018-09-14 00:00:00","Orange","New Jersey","East","United States","7050","2018-09-14 00:00:00","Same Day","7509","358","3","0","18","0.26","71","Liz Thompson","Consumer","Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies","Art","Boston"
"CA-2018-147753","604","2018-03-05 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2018-03-05 00:00:00","Same Day","7510","226","2","0","12","0.47","25","Pete Kriz","Consumer","Avery 515","Office Supplies","Labels","Avery"
"CA-2018-147760","436","2018-11-04 00:00:00","Greensboro","North Carolina","South","United States","27405","2018-11-05 00:00:00","First Class","7511","827","3","0.4","-192","-0.37","524","Kelly Lampkin","Corporate","Hon 5100 Series Wood Tables","Furniture","Tables","Hon"
"CA-2018-147760","436","2018-11-04 00:00:00","Greensboro","North Carolina","South","United States","27405","2018-11-05 00:00:00","First Class","7512","1109","5","0.2","119","0.09","1360","Kelly Lampkin","Corporate","Motorola Moto X","Technology","Phones","Motorola"
"CA-2018-147767","728","2018-12-02 00:00:00","Peoria","Arizona","West","United States","85345","2018-12-02 00:00:00","Same Day","7513","1609","6","0.7","-45","-0.67","68","Susan Vittorini","Consumer","Vinyl Sectional Post Binders","Office Supplies","Binders","Other"
"CA-2018-147844","237","2018-05-02 00:00:00","Los Angeles","California","West","United States","90049","2018-05-06 00:00:00","Standard Class","7514","92","5","0","7","0.45","16","Dorothy Dickinson","Consumer","Adams ""While You Were Out"" Message Pads","Office Supplies","Paper","Adams"
"CA-2018-147844","237","2018-05-02 00:00:00","Los Angeles","California","West","United States","90049","2018-05-06 00:00:00","Standard Class","7515","93","5","0","16","0.46","34","Dorothy Dickinson","Consumer","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies","Paper","Adams"
"CA-2018-147844","237","2018-05-02 00:00:00","Los Angeles","California","West","United States","90049","2018-05-06 00:00:00","Standard Class","7516","1156","3","0","15","0.26","60","Dorothy Dickinson","Consumer","Newell 34","Office Supplies","Art","Newell"
"CA-2018-147942","490","2018-04-01 00:00:00","San Francisco","California","West","United States","94110","2018-04-05 00:00:00","Standard Class","7517","207","2","0","3","0.47","6","Maribeth Schnelling","Consumer","Avery 498","Office Supplies","Labels","Avery"
"CA-2018-147942","490","2018-04-01 00:00:00","San Francisco","California","West","United States","94110","2018-04-05 00:00:00","Standard Class","7518","639","13","0.2","38","0.31","122","Maribeth Schnelling","Consumer","Fellowes Binding Cases","Office Supplies","Binders","Fellowes"
"CA-2018-147956","14","2018-12-24 00:00:00","Seattle","Washington","West","United States","98105","2018-12-31 00:00:00","Standard Class","7519","1202","6","0","0","0","1004","Alan Hwang","Consumer","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","Office Supplies","Storage","Office Impressions"
"CA-2018-148012","414","2018-12-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-12-15 00:00:00","Standard Class","7520","475","1","0.2","0","0.16","3","Kalyca Meade","Corporate","Crayola Colored Pencils","Office Supplies","Art","Crayola"
"CA-2018-148068","551","2018-09-18 00:00:00","New York City","New York","East","United States","10035","2018-09-25 00:00:00","Standard Class","7521","1595","2","0","3","0.33","10","Muhammed MacIntyre","Corporate","Ultra Door Push Plate","Furniture","Furnishings","Ultra"
"CA-2018-148068","551","2018-09-18 00:00:00","New York City","New York","East","United States","10035","2018-09-25 00:00:00","Standard Class","7522","1806","3","0","9","0.48","19","Muhammed MacIntyre","Corporate","Xerox 203","Office Supplies","Paper","Xerox"
"CA-2018-148138","533","2018-09-29 00:00:00","Marion","Ohio","East","United States","43302","2018-10-03 00:00:00","Standard Class","7523","636","2","0.2","-6","-0.13","51","Michelle Ellison","Corporate","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies","Storage","Fellowes"
"CA-2018-148145","684","2018-03-18 00:00:00","Seattle","Washington","West","United States","98115","2018-03-23 00:00:00","Standard Class","7524","512","4","0","21","0.46","46","Scott Williamson","Consumer","Deluxe Chalkboard Eraser Cleaner","Office Supplies","Art","Other"
"CA-2018-148166","565","2018-10-21 00:00:00","Deltona","Florida","South","United States","32725","2018-10-26 00:00:00","Standard Class","7525","1145","4","0.2","2","0.11","18","Neil Knudson","Home Office","Newell 33","Office Supplies","Art","Newell"
"CA-2018-148264","478","2018-12-08 00:00:00","Inglewood","California","West","United States","90301","2018-12-09 00:00:00","First Class","7526","118","3","0","9","0.29","30","Luke Foster","Consumer","Akro-Mils 12-Gallon Tote","Office Supplies","Storage","Akro"
"CA-2018-148264","478","2018-12-08 00:00:00","Inglewood","California","West","United States","90301","2018-12-09 00:00:00","First Class","7527","1765","9","0","29","0.48","60","Luke Foster","Consumer","Xerox 1968","Office Supplies","Paper","Xerox"
"CA-2018-148264","478","2018-12-08 00:00:00","Inglewood","California","West","United States","90301","2018-12-09 00:00:00","First Class","7528","1547","2","0","15","0.12","129","Luke Foster","Consumer","Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""","Furniture","Furnishings","Tenex"
"CA-2018-148320","592","2018-11-03 00:00:00","San Francisco","California","West","United States","94109","2018-11-08 00:00:00","Standard Class","7529","1792","6","0","18","0.49","36","Paul Gonzalez","Consumer","Xerox 1992","Office Supplies","Paper","Xerox"
"CA-2018-148355","568","2018-12-24 00:00:00","New Bedford","Massachusetts","East","United States","2740","2018-12-28 00:00:00","Standard Class","7530","272","5","0","6","0.5","12","Nick Crebassa","Corporate","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Office Supplies","Binders","Avery"
"CA-2018-148355","568","2018-12-24 00:00:00","New Bedford","Massachusetts","East","United States","2740","2018-12-28 00:00:00","Standard Class","7531","1818","3","0","9","0.48","19","Nick Crebassa","Corporate","Xerox 214","Office Supplies","Paper","Xerox"
"CA-2018-148404","215","2018-10-07 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-10-11 00:00:00","Standard Class","7532","1507","3","0.2","6","0.31","19","Dean percer","Home Office","Staples","Office Supplies","Fasteners","Other"
"CA-2018-148404","215","2018-10-07 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-10-11 00:00:00","Standard Class","7533","1261","6","0.7","-34","-0.67","50","Dean percer","Home Office","Performers Binder/Pad Holder, Black","Office Supplies","Binders","Other"
"CA-2018-148404","215","2018-10-07 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-10-11 00:00:00","Standard Class","7534","964","3","0.4","-36","-0.23","155","Dean percer","Home Office","KI Adjustable-Height Table","Furniture","Tables","KI"
"CA-2018-148404","215","2018-10-07 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-10-11 00:00:00","Standard Class","7535","1577","2","0.2","17","0.08","222","Dean percer","Home Office","Toshiba IPT2010-SD IP Telephone","Technology","Phones","Other"
"CA-2018-148404","215","2018-10-07 00:00:00","Charlotte","North Carolina","South","United States","28205","2018-10-11 00:00:00","Standard Class","7536","100","4","0.2","65","0.11","581","Dean percer","Home Office","Adjustable Depth Letter/Legal Cart","Office Supplies","Storage","Other"
"CA-2018-148411","651","2018-09-24 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-26 00:00:00","First Class","7537","1664","3","0.2","4","0.33","11","Rose O'Brian","Consumer","Wirebound Voice Message Log Book","Office Supplies","Paper","Wirebound"
"CA-2018-148411","651","2018-09-24 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-26 00:00:00","First Class","7538","786","2","0.3","-15","-0.03","520","Rose O'Brian","Consumer","GuestStacker Chair with Chrome Finish Legs","Furniture","Chairs","Other"
"CA-2018-148446","522","2018-12-10 00:00:00","North Las Vegas","Nevada","West","United States","89031","2018-12-14 00:00:00","Second Class","7539","367","4","0","117","0.07","1670","Michael Chen","Consumer","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","Furniture","Tables","Bretford"
"CA-2018-148474","487","2018-06-12 00:00:00","Columbus","Georgia","South","United States","31907","2018-06-19 00:00:00","Standard Class","7540","901","3","0","42","0.46","91","Maria Etezadi","Home Office","Ibico Plastic Spiral Binding Combs","Office Supplies","Binders","Ibico"
"CA-2018-148474","487","2018-06-12 00:00:00","Columbus","Georgia","South","United States","31907","2018-06-19 00:00:00","Standard Class","7541","909","3","0","68","0.15","453","Maria Etezadi","Home Office","Iceberg OfficeWorks 42"" Round Tables","Furniture","Tables","Iceberg"
"CA-2018-148642","235","2018-03-06 00:00:00","Dallas","Texas","Central","United States","75220","2018-03-12 00:00:00","Standard Class","7542","222","2","0.2","2","0.35","5","Don Weiss","Consumer","Avery 511","Office Supplies","Labels","Avery"
"CA-2018-148642","235","2018-03-06 00:00:00","Dallas","Texas","Central","United States","75220","2018-03-12 00:00:00","Standard Class","7543","1162","4","0.2","5","0.08","63","Don Weiss","Consumer","Newell 345","Office Supplies","Art","Newell"
